1953	733652	199	761	653
1954	733871	359	778	637
1955	734270	359	723	671
1956	734649	319	760	664
1957	735048	219	799	668
1958	735347	279	734	692
1959	735666	100	755	843
1960	735785	299	752	799
1961	736104	259	809	770
1962	736383	140	776	791
1963	736543	478	791	784
1964	737041	199	809	758
1965	737261	179	793	771
1966	737500	259	819	758
1967	737779	379	791	758
1968	738178	179	721	669
1969	738377	399	760	658
1970	738995	120	818	807
1971	739135	219	815	815
1972	739474	259	862	859
1973	739933	239	906	876
1974	740191	219	856	895
1975	740451	259	838	892
1976	740730	279	886	878
1977	741029	120	894	852
1978	741228	678	777	769
1979	741986	379	737	772
1980	742424	140	759	739
1981	742584	139	766	746
1982	742823	219	799	890
1983	743062	499	842	888
1984	743621	179	819	885
1985	743820	319	816	883
1986	744318	379	696	658
1987	744777	618	806	613
1988	745415	140	794	612
1989	745874	219	782	708
1990	746173	100	776	660
1991	746332	518	771	615
1992	746870	279	824	612
1993	747170	319	802	611
1994	747528	359	815	616
1995	748067	180	876	566
1996	748286	259	787	521
1997	748605	598	881	800
1998	749263	319	901	801
1999	749682	120	878	865
2000	749821	359	887	906
2001	750260	279	857	744
2002	750579	259	883	728
2003	750858	140	933	718
2004	751077	160	897	730
2005	751257	120	780	533
2006	751396	140	778	535
2007	751556	199	747	515
2008	751775	100	728	508
2009	751895	100	727	515
2010	752054	180	855	550
2011	752254	120	825	621
2012	752453	598	804	483
2013	753071	100	805	479
2014	753310	120	853	568
2015	753510	339	856	569
2016	754048	160	912	556
2017	754227	359	816	537
2018	754606	578	847	559
2019	755204	120	849	563
2020	755404	219	904	696
2021	755643	100	900	730
2022	755763	259	897	735
2023	756042	299	896	730
2024	756421	299	877	735
2025	756759	219	905	844
2026	757118	499	849	565
2027	757637	658	733	512
2028	758315	159	769	504
2029	758494	598	698	513
2030	759112	199	780	501
2031	759331	478	802	486
2032	759930	738	696	515
2033	760687	140	747	515
2034	760886	239	836	562
2035	761146	120	840	558
2036	761405	120	743	495
2037	761544	140	711	464
2038	761744	179	715	459
2039	761943	638	688	459
2040	762641	180	789	475
2041	762840	478	805	476
2042	763438	279	733	457
2043	763797	219	1015	559
2044	764037	140	1022	551
2045	764236	279	1054	597
2046	764595	219	1047	464
2047	764834	319	1039	458
2048	765173	100	1004	560
2049	765293	359	970	588
2050	765672	439	1030	581
2051	766230	698	909	685
2052	766968	459	884	707
2053	767586	239	858	720
2054	767845	359	889	713
2055	768343	658	886	703
2056	769121	120	857	713
2057	769260	439	858	713
2058	769739	100	884	711
2059	770058	379	1026	578
2060	770536	219	1055	551
2061	770815	179	1042	483
2062	771015	199	858	738
2063	771234	479	850	716
2064	771732	160	1053	779
2065	771952	179	1097	765
2066	772331	120	1048	843
2067	773128	140	207	299
2068	773288	159	165	272
2069	773467	478	301	247
2070	774185	219	366	574
2071	774424	160	344	551
2072	774604	199	480	593
2073	774823	159	485	589
2074	775062	180	585	519
2075	775261	179	561	507
2076	775481	159	442	935
2077	775660	199	385	933
2078	775880	259	348	926
2079	776159	279	315	857
2080	776478	100	214	939
2081	776856	180	521	583
2082	777056	100	521	589
2083	777176	179	461	584
2084	777574	219	292	968
2085	777814	239	200	946
2086	778132	200	141	470
2087	778352	279	58	438
2088	778651	279	182	434
2089	778950	379	322	446
2090	779448	479	40	438
2091	780086	180	786	569
2092	780425	319	368	795
2093	780824	219	401	790
2094	781163	299	238	696
2095	781522	538	339	965
2096	782120	279	374	629
2097	782419	279	513	569
2098	782818	478	199	450
2099	783416	997	337	448
2100	784433	120	334	444
2101	784612	279	230	446
2102	784911	199	209	443
2103	785150	160	241	439
2104	785330	259	237	449
2105	785629	319	316	453
2106	785968	419	334	450
2107	786406	279	201	613
2108	786746	1336	64	492
2109	788101	1894	45	491
2110	790015	459	87	575
2111	790494	419	137	602
2112	790932	199	121	558
2113	791152	1256	47	478
2114	792468	538	105	578
2115	793026	139	83	556
2116	793185	319	88	607
2117	793524	738	68	605
2118	794322	239	158	747
2119	794581	638	99	713
2120	795279	399	13	586
2121	795697	259	21	648
2122	795976	140	177	830
2123	796136	578	119	787
2124	796734	758	12	705
2125	797572	179	179	837
2126	797870	1077	116	839
2127	798967	977	26	762
2128	799964	977	11	591
2129	800961	538	18	518
2130	801519	379	19	491
2131	801918	100	22	595
2132	802038	239	4	586
2133	802297	279	2	629
2134	802656	140	261	953
2135	803074	119	-5	654
2136	803214	199	3	643
2137	803513	977	58	969
2138	804510	339	23	979
2139	804908	120	75	559
2140	805068	778	62	480
2141	805866	140	76	467
2142	806105	498	67	463
2143	806683	259	382	453
2144	806982	1176	56	462
2145	808178	1715	41	494
2146	809913	319	59	646
2147	810252	817	55	639
2148	811149	818	28	524
2149	811986	798	64	703
2150	812844	518	35	544
2151	813422	1057	65	765
2152	814498	439	16	675
2153	814977	1096	149	828
2154	816133	738	33	736
2155	816891	319	125	764
2156	817330	578	145	767
2157	817928	479	21	698
2158	818426	219	73	733
2159	818685	778	159	783
2160	819523	678	79	718
2161	820220	319	87	794
2162	820559	897	145	887
2163	821636	1256	28	810
2164	822912	837	83	872
2165	823769	199	47	845
2166	824148	100	118	841
2167	824268	339	219	802
2168	824647	419	88	733
2169	825085	219	46	688
2170	825324	678	69	711
2171	826022	1037	51	673
2172	827119	478	61	705
2173	827617	100	52	700
2174	827837	359	172	787
2175	828215	439	214	814
2176	828714	179	91	724
2177	828913	518	96	723
2178	829451	638	93	710
2179	830109	120	106	720
2180	830249	140	107	726
2181	830408	140	193	818
2182	830568	279	142	768
2183	830947	698	209	773
2184	831704	877	141	744
2185	832661	180	139	756
2186	832861	239	140	753
2187	833120	499	171	739
2188	833718	279	214	803
2189	834017	877	131	752
2190	834914	957	144	739
2191	835891	279	153	745
2192	836190	578	151	746
2193	836789	1077	183	787
2194	837885	778	134	730
2195	838683	299	134	769
2196	839002	459	142	796
2197	839480	179	144	770
2198	839679	199	140	766
2199	839899	319	187	773
2200	840298	199	190	783
2201	840517	339	189	789
2202	840876	139	221	817
2203	841035	219	234	823
2204	841294	160	242	852
2205	841594	120	286	874
2206	841734	518	267	862
2207	842271	120	208	808
2208	842411	140	209	814
2209	842570	199	70	831
2210	842790	957	33	838
2211	843767	678	63	934
2212	844464	239	360	964
2213	844764	100	599	796
2214	844883	179	621	538
2215	845162	119	159	903
2216	845302	1037	73	929
2217	846359	319	28	865
2218	846737	1595	113	899
2219	848352	718	134	869
2220	849090	140	187	879
2221	849249	379	284	951
2222	849668	179	572	596
2223	849867	219	616	509
2224	850107	817	620	464
2225	850944	618	280	643
2226	851682	199	624	533
2227	852041	937	221	610
2228	853038	199	262	721
2229	853396	140	201	697
2230	853855	100	157	705
2231	854054	160	75	636
2232	854234	259	38	618
2233	854613	439	112	707
2234	855111	279	82	645
2235	855410	399	41	625
2236	855829	798	42	649
2237	856646	2971	106	646
2238	859637	738	209	710
2239	860494	379	122	615
2240	860953	518	254	681
2241	861491	199	224	673
2242	861710	259	154	630
2243	862029	498	235	669
2244	862548	179	238	684
2245	862747	160	248	616
2246	862926	399	190	619
2247	863345	578	243	685
2248	864043	419	186	636
2249	864502	239	354	475
2250	864841	100	329	550
2251	865000	100	322	551
2252	865479	179	305	626
2253	865698	140	208	687
2254	865857	100	203	683
2255	865977	239	117	625
2256	866356	100	67	639
2257	866655	140	64	605
2258	866854	299	312	552
2259	867213	439	336	816
2260	867712	180	342	696
2261	867911	199	368	758
2262	868310	179	302	598
2263	868688	199	178	523
2264	868908	778	139	515
2265	869705	100	137	524
2266	869845	1336	199	550
2267	871201	478	235	585
2268	871719	159	182	532
2269	871898	179	150	517
2270	872098	239	239	540
2271	872397	718	141	510
2272	873134	877	89	481
2273	874032	678	127	472
2274	874730	140	129	474
2275	874889	219	226	481
2276	875128	100	221	496
2277	875248	1575	199	470
2278	876883	179	174	561
2279	877082	598	139	568
2280	877700	159	122	540
2281	877880	299	168	572
2282	878199	758	122	576
2283	878976	439	119	550
2284	879475	478	165	570
2285	879973	479	170	569
2286	880491	399	157	576
2287	880910	279	119	524
2288	881429	459	183	557
2289	882007	359	167	557
2290	882386	359	159	527
2291	882764	1176	197	539
2292	883961	598	191	515
2293	884579	160	221	501
2294	884758	299	216	510
2295	885117	658	203	506
2296	885795	439	167	508
2297	886273	159	296	574
2298	886453	179	352	478
2299	886652	100	383	455
2300	886911	678	379	446
2301	887609	578	274	461
2302	888207	339	316	531
2303	888566	359	320	536
2304	889025	299	361	528
2305	889364	219	490	589
2306	889623	120	339	555
2307	889902	120	319	538
2308	890042	180	318	531
2309	890400	239	511	557
2310	890759	160	490	559
2311	890959	339	430	535
2312	891337	160	355	708
2313	891537	140	351	704
2314	891696	219	295	617
2315	891936	199	274	613
2316	892254	179	267	618
2317	892454	319	339	616
2318	892813	598	431	565
2319	893431	459	432	554
2320	893989	179	351	709
2321	894188	199	337	711
2322	894408	459	335	723
2323	894886	279	363	499
2324	895185	140	424	634
2325	895345	120	424	642
2326	895544	1256	493	878
2327	896980	239	364	559
2328	897279	319	335	497
2329	897618	837	328	490
2330	898495	399	431	730
2331	898994	498	332	556
2332	899572	578	365	629
2333	900170	279	374	654
2334	900568	957	342	514
2335	901645	120	335	563
2336	901944	239	349	540
2337	902502	159	331	467
2338	902682	279	326	504
2339	902981	359	347	538
2340	903459	339	351	441
2341	903858	100	120	425
2342	904097	140	72	447
2343	904396	439	337	449
2344	904855	299	327	444
2345	905254	877	342	501
2346	906151	997	328	495
2347	907168	259	325	496
2348	907447	598	328	552
2349	908085	1077	325	450
2350	909182	538	329	484
2351	909740	498	322	506
2352	910258	558	322	469
2353	910836	100	338	483
2354	910956	299	213	462
2355	911295	119	185	456
2356	911434	498	168	465
2357	911953	319	339	479
2358	912332	180	176	467
2359	912611	100	247	690
2360	912970	199	459	611
2361	913189	219	431	520
2362	913528	279	548	472
2363	913867	180	539	935
2364	914066	180	407	978
2365	914266	837	363	969
2366	915163	498	509	560
2367	915781	159	518	600
2368	915960	140	533	528
2369	916120	280	265	469
2370	916419	140	221	462
2371	916618	478	110	483
2372	917117	319	264	497
2373	917535	359	145	486
2374	917914	179	482	516
2375	918114	1176	276	496
2376	919370	219	140	497
2377	919609	219	144	498
2378	919848	598	95	498
2379	920506	120	490	506
2380	920705	219	157	478
2381	920945	578	286	458
2382	921603	1176	82	492
2383	922819	857	270	456
2384	923696	419	294	452
2385	924194	877	110	506
2386	925112	618	529	515
2387	925789	120	269	506
2388	925989	518	536	503
2389	926527	179	581	460
2390	926726	299	583	451
2391	927085	239	181	501
2392	927384	199	579	458
2393	927703	1356	513	953
2394	929139	379	566	482
2395	929538	1156	539	450
2396	930734	379	570	464
2397	931133	120	565	470
2398	931272	179	386	598
2399	931472	219	133	500
2400	931711	159	104	506
2401	931890	219	59	498
2402	932130	319	104	500
2403	932468	160	136	506
2404	932668	239	157	528
2405	932927	180	234	548
2406	933126	319	274	551
2407	933465	199	164	546
2408	933725	917	84	551
2409	934662	1137	104	545
2410	935918	100	238	546
2411	936037	558	269	562
2412	936616	299	206	545
2413	936934	279	271	566
2414	937234	478	178	557
2415	937752	140	191	567
2416	937971	140	268	573
2417	938230	758	273	564
2418	939008	1097	194	551
2419	940204	618	191	548
2420	940842	638	167	609
2421	941500	180	186	624
2422	941700	179	200	631
2423	941899	180	251	585
2424	942178	917	139	533
2425	943115	219	191	598
2426	943354	518	187	608
2427	943893	479	141	620
2428	944391	279	142	620
2429	944710	299	147	624
2430	945029	100	143	631
2431	945189	199	119	525
2432	945408	558	115	522
2433	946006	160	135	635
2434	946185	120	141	648
2435	946345	339	148	679
2436	946704	160	183	704
2437	947222	160	217	684
2438	947402	379	303	650
2439	947800	219	376	597
2440	948139	159	366	684
2441	948319	100	302	674
2442	948438	140	301	677
2443	948598	339	302	675
2444	949037	140	305	606
2445	949216	100	304	593
2446	949355	279	302	589
2447	949655	319	304	598
2448	949994	100	375	583
2449	950193	219	499	530
2450	950492	179	382	604
2451	950691	339	383	602
2452	951130	538	543	459
2453	951728	279	453	612
2454	952027	538	429	622
2455	952645	419	560	505
2456	953084	199	538	702
2457	953303	399	548	688
2458	953722	339	552	684
2459	954081	120	576	514
2460	954220	239	575	510
2461	954480	498	573	516
2462	955078	479	505	710
2463	955576	419	526	752
2464	956034	120	520	767
2465	956314	339	589	544
2466	956692	160	554	676
2467	956872	319	581	544
2468	957231	379	587	533
2469	957689	199	528	683
2470	957909	299	495	810
2471	958228	1017	491	802
2472	959424	219	569	611
2473	959663	100	573	608
2474	959863	139	579	601
2475	960022	758	591	575
2476	960859	140	478	750
2477	961079	997	472	720
2478	962096	439	583	544
2479	962654	738	578	592
2480	963411	120	594	578
2481	963571	219	483	741
2482	963970	199	489	773
2483	964209	259	473	775
2484	964488	159	475	780
2485	964707	120	557	577
2486	965046	120	553	583
2487	965186	239	534	545
2488	965445	120	529	526
2489	965585	279	528	517
2490	965884	758	526	524
2491	966761	319	566	538
2492	967140	379	585	498
2493	967558	299	581	471
2494	967877	439	583	505
2495	968436	239	576	681
2496	968695	319	557	689
2497	969034	498	568	692
2498	969552	120	564	695
2499	969692	678	564	704
2500	970390	379	540	789
2501	970968	199	564	701
2502	971227	179	579	609
2503	971446	1077	587	510
2504	972543	458	559	491
2505	973021	219	576	566
2506	973320	638	537	586
2507	974018	618	541	504
2508	974656	778	469	491
2509	975454	199	446	485
2510	975773	339	519	561
2511	976152	239	607	567
2512	976411	439	601	571
2513	976909	439	544	506
2514	977408	199	576	601
2515	977667	618	522	481
2516	978424	598	579	607
2517	979062	140	576	597
2518	979342	439	502	490
2519	979800	100	577	614
2520	979940	239	573	626
2521	980199	578	555	627
2522	980797	877	484	518
2523	981834	179	552	613
2524	982113	100	533	605
2525	982292	279	557	527
2526	982791	100	512	600
2527	982910	120	507	597
2528	983090	140	583	680
2529	983309	299	576	666
2530	983628	160	570	678
2531	983808	219	575	665
2532	984047	179	573	674
2533	984286	419	583	514
2534	984725	259	581	509
2535	985004	279	543	746
2536	985482	120	545	639
2537	985622	179	568	653
2538	985821	139	567	652
2539	985981	1436	561	659
2540	987436	120	563	663
2541	987576	399	568	651
2542	987994	160	561	667
2543	988174	199	494	819
2544	988632	259	553	676
2545	988971	179	554	665
2546	989171	299	552	617
2547	989510	100	552	630
2548	989769	299	527	609
2549	990108	100	537	633
2550	990227	538	541	646
2551	990786	419	537	648
2552	991224	120	528	649
2553	991364	140	508	714
2554	991563	140	503	733
2555	991723	120	518	744
2556	991862	279	526	734
2557	992261	179	489	737
2558	992460	339	524	645
2559	992979	398	484	717
2560	993397	299	493	727
2561	993756	140	530	631
2562	993916	439	532	630
2563	994394	139	472	703
2564	994554	598	471	730
2565	995192	179	512	609
2566	995391	1934	503	617
2567	997345	478	516	564
2568	997843	120	461	723
2569	997983	239	460	729
2570	998242	379	469	655
2571	998641	140	443	654
2572	998800	140	444	644
2573	999040	299	438	653
2574	999359	120	462	727
2575	999498	459	466	716
2576	999997	439	464	710
2577	1000575	598	464	626
2578	1001193	120	489	607
2579	1001572	180	492	597
2580	1001831	299	516	559
2581	1002170	239	488	541
2582	1002529	399	463	735
2583	1002948	379	459	737
2584	1003366	239	457	742
2585	1003625	419	489	623
2586	1004144	199	486	622
2587	1004363	638	531	559
2588	1005240	199	549	771
2589	1005559	518	540	783
2590	1006197	180	578	777
2591	1006397	638	588	772
2592	1007055	279	569	773
2593	1007354	837	585	769
2594	1008211	100	583	771
2595	1008350	578	576	796
2596	1009008	498	509	839
2597	1009547	379	501	836
2598	1009945	279	555	696
2599	1010245	319	557	695
2600	1010583	120	554	689
2601	1010723	179	551	704
2602	1010982	1097	449	909
2603	1012119	239	542	745
2604	1012378	379	536	750
2605	1012777	738	538	745
2606	1013574	877	433	926
2607	1014491	518	533	733
2608	1015109	160	518	765
2609	1015289	259	525	756
2610	1015568	379	568	751
2611	1015967	219	497	811
2612	1016206	179	470	872
2613	1016465	2492	483	877
2614	1018977	558	484	805
2615	1019555	219	498	764
2616	1019815	1515	498	749
2617	1021370	100	534	728
2618	1021509	179	533	728
2619	1022207	199	489	807
2620	1022426	100	491	808
2621	1022546	140	437	839
2622	1022805	219	416	875
2623	1023044	538	401	867
2624	1023603	140	403	867
2625	1023802	120	478	768
2626	1023942	638	476	767
2627	1024599	100	461	774
2628	1024719	279	477	831
2629	1025018	897	470	891
2630	1025935	578	504	781
2631	1026613	758	540	770
2632	1027411	658	452	897
2633	1028148	1216	493	780
2634	1029384	578	430	910
2635	1029983	698	476	800
2636	1030700	518	491	780
2637	1031338	120	541	700
2638	1031638	139	550	797
2639	1031917	140	543	798
2640	1032814	319	387	842
2641	1033452	120	560	662
2642	1033651	120	614	527
2643	1033950	140	464	749
2644	1034389	100	324	596
2645	1034508	239	327	608
2646	1034768	199	327	611
2647	1035166	140	283	581
2648	1035366	279	192	642
2649	1035665	159	188	639
2650	1035844	299	211	600
2651	1036163	359	193	598
2652	1036702	100	129	536
2653	1036901	100	217	612
2654	1037021	658	312	566
2655	1037718	120	156	518
2656	1037898	319	104	523
2657	1038237	140	156	511
2658	1038516	299	57	491
2659	1038835	837	77	513
2660	1039692	179	202	530
2661	1039892	179	130	512
2662	1040091	239	217	546
2663	1040350	219	215	552
2664	1040689	120	143	495
2665	1040829	897	164	497
2666	1041746	359	173	489
2667	1042145	478	124	504
2668	1042643	180	189	493
2669	1042922	180	219	582
2670	1043121	339	217	581
2671	1043480	120	198	601
2672	1043720	140	195	585
2673	1043879	518	195	495
2674	1044577	279	249	576
2675	1044876	219	178	538
2676	1045115	857	272	605
2677	1046012	160	208	525
2678	1046212	140	418	735
2679	1046371	299	407	715
2680	1046690	259	410	706
2681	1046989	459	225	528
2682	1047468	299	260	525
2683	1047827	279	397	709
2684	1048126	279	405	711
2685	1048465	798	273	515
2686	1049322	339	326	798
2687	1049701	1156	257	629
2688	1050997	738	270	508
2689	1052014	778	257	661
2690	1052811	917	271	532
2691	1053848	598	287	527
2692	1054466	120	249	552
2693	1054745	139	252	560
2694	1054904	259	264	655
2695	1055383	199	251	676
2696	1055602	917	256	559
2697	1056540	518	199	539
2698	1057078	498	182	520
2699	1057636	100	218	498
2700	1058055	279	490	726
2701	1058673	498	491	759
2702	1059231	279	581	657
2703	1059590	120	529	654
2704	1059729	120	484	596
2705	1059969	538	503	582
2706	1060527	279	461	535
2707	1060866	299	440	579
2708	1061185	179	435	618
2709	1061384	319	433	626
2710	1061723	499	476	566
2711	1062281	239	507	574
2712	1062541	199	505	569
2713	1062880	319	519	559
2714	1063218	578	517	556
2715	1063856	179	551	544
2716	1064056	299	587	550
2717	1064415	180	526	551
2718	1064614	219	507	560
2719	1064933	499	516	560
2720	1065451	1535	481	611
2721	1067006	219	457	590
2722	1067246	758	496	592
2723	1068023	379	497	592
2724	1068422	817	484	595
2725	1069359	1077	511	603
2726	1070516	219	529	639
2727	1070854	199	529	645
2728	1071074	458	540	613
2729	1071552	319	551	618
2730	1071891	578	565	577
2731	1072549	219	540	597
2732	1072788	140	543	601
2733	1072948	219	569	675
2734	1073387	140	561	720
2735	1073546	100	542	769
2736	1073765	199	451	767
2737	1074144	140	181	699
2738	1074304	160	160	655
2739	1074603	140	201	659
2740	1074842	459	194	654
2741	1075320	758	179	652
2742	1076098	219	170	587
2743	1076337	498	170	630
2744	1076955	419	121	558
2745	1077414	399	131	538
2746	1077833	239	140	539
2747	1078092	120	112	579
2748	1078251	120	123	586
2749	1078490	419	121	673
2750	1079029	399	214	548
2751	1079448	618	130	555
2752	1080106	299	134	559
2753	1080424	180	117	668
2754	1080644	479	118	675
2755	1081142	977	130	595
2756	1082179	479	124	682
2757	1082677	179	131	615
2758	1082877	199	163	662
2759	1083196	359	148	625
2760	1083575	837	163	628
2761	1084432	120	168	731
2762	1084611	239	175	728
2763	1084890	459	175	732
2764	1085369	239	161	636
2765	1085708	179	162	601
2766	1085907	877	157	599
2767	1086804	339	134	582
2768	1087163	479	129	726
2769	1087662	419	127	599
2770	1088100	359	131	578
2771	1088499	239	6	569
2772	1089117	140	73	558
2773	1089616	379	498	754
2774	1090034	179	402	960
2775	1090473	120	481	762
2776	1090612	499	477	759
2777	1091131	159	460	733
2778	1091310	1136	439	766
2779	1092506	1097	388	885
2780	1093643	837	440	780
2781	1094500	120	510	774
2782	1094640	140	518	774
2783	1094819	558	431	774
2784	1095398	279	412	816
2785	1095697	279	471	816
2786	1095996	140	460	748
2787	1096155	239	462	748
2788	1096414	199	482	743
2789	1096634	379	492	746
2790	1097052	219	504	752
2791	1097451	319	535	708
2792	1097790	798	527	721
2793	1098608	359	529	731
2794	1098986	140	530	726
2795	1099146	160	528	725
2796	1099325	239	528	721
2797	1099584	140	568	703
2798	1099744	180	570	711
2799	1099943	219	557	781
2800	1100182	120	508	780
2801	1100402	160	544	787
2802	1100601	718	546	782
2803	1101339	120	542	784
2804	1101478	239	521	704
2805	1101738	638	508	659
2806	1102396	359	551	757
2807	1102774	439	549	768
2808	1103372	140	499	660
2809	1103532	757	503	652
2810	1104369	698	511	634
2811	1105087	359	498	647
2812	1105466	219	455	635
2813	1105705	160	456	641
2814	1105885	100	560	786
2815	1106004	100	559	773
2816	1106124	179	547	784
2817	1106463	180	552	776
2818	1106682	120	454	653
2819	1106961	718	514	914
2820	1107699	339	545	903
2821	1108078	419	587	892
2822	1108616	239	519	791
2823	1108955	339	496	704
2824	1109354	259	490	509
2825	1109772	139	170	878
2826	1110251	199	131	623
2827	1110670	140	248	974
2828	1110829	478	273	962
2829	1111527	160	183	285
2830	1111706	598	75	275
2831	1112504	279	290	640
2832	1112823	259	171	565
2833	1113142	199	457	535
2834	1113361	139	553	542
2835	1113620	159	523	556
2836	1113820	359	288	914
2837	1114199	139	121	630
2838	1114358	120	136	507
2839	1114498	917	321	569
2840	1115435	279	301	567
2841	1115734	379	299	576
2842	1116132	239	447	658
2843	1116392	339	583	695
2844	1116790	578	595	694
2845	1117388	499	372	601
2846	1117987	1077	333	604
2847	1119382	140	393	592
2848	1119582	139	550	867
2849	1119881	100	393	783
2850	1120000	479	336	739
2851	1120499	160	340	751
2852	1120698	479	304	586
2853	1121197	100	343	759
2854	1121316	578	330	750
2855	1122014	100	328	739
2856	1122174	140	261	643
2857	1122333	259	262	613
2858	1122632	837	275	600
2859	1123569	179	302	688
2860	1123769	279	317	769
2861	1124068	179	306	746
2862	1124267	140	303	744
2863	1124486	897	266	619
2864	1125523	140	331	828
2865	1125802	658	320	970
2866	1126500	179	168	237
2867	1126699	359	94	215
2868	1127078	379	478	205
2869	1127497	419	276	225
2870	1127975	120	86	241
2871	1128214	140	343	987
2872	1128374	140	391	960
2873	1128574	239	350	963
2874	1128873	379	307	600
2875	1129271	279	243	591
2876	1129570	678	143	589
2877	1130487	499	523	656
2878	1131006	159	565	624
2879	1131285	219	559	663
2880	1131564	219	471	649
2881	1131963	180	473	655
2882	1132621	180	103	625
2883	1133000	179	211	601
2884	1133239	179	530	628
2885	1133458	100	534	627
2886	1133638	139	223	480
2887	1133837	299	548	501
2888	1135073	120	176	220
2889	1135213	419	72	223
2890	1135691	120	319	212
2891	1135831	239	284	205
2892	1136090	479	485	218
2893	1136608	359	272	240
2894	1136987	339	88	235
2895	1137446	419	183	600
2896	1138163	120	241	601
2897	1138323	120	243	593
2898	1138462	219	203	601
2899	1138762	179	250	631
2900	1138961	279	183	735
2901	1139300	139	328	763
2902	1139599	140	420	770
2903	1140058	239	185	770
2904	1140357	439	206	681
2905	1140915	618	241	697
2906	1141553	179	179	684
2907	1141752	837	194	665
2908	1142610	319	187	662
2909	1142948	120	254	846
2910	1143088	598	252	809
2911	1143746	100	291	813
2912	1143866	1256	257	815
2913	1145241	100	274	232
2914	1145401	180	288	200
2915	1145640	140	275	237
2916	1145839	538	271	231
2917	1146438	997	102	232
2918	1147454	558	272	237
2919	1148092	140	251	794
2920	1148252	419	262	819
2921	1148690	718	219	806
2922	1149428	100	200	684
2923	1149568	558	199	679
2924	1150146	459	200	631
2925	1150664	239	234	626
2926	1150923	479	178	654
2927	1151442	399	225	561
2928	1151920	299	218	635
2929	1152239	219	178	657
2930	1152478	179	181	660
2931	1152838	259	214	656
2932	1153116	319	227	644
2933	1153455	658	234	658
2934	1154133	359	175	659
2935	1154552	239	175	713
2936	1155090	459	207	637
2937	1155589	120	176	728
2938	1155748	199	175	726
2939	1155968	239	223	656
2940	1156247	199	174	646
2941	1156466	180	185	649
2942	1156665	359	223	656
2943	1157064	199	194	719
2944	1157443	498	221	639
2945	1158082	219	230	741
2946	1158420	479	247	788
2947	1158919	279	225	653
2948	1159218	339	235	626
2949	1159716	100	333	768
2950	1159835	100	334	761
2951	1160035	279	206	757
2952	1160334	180	207	754
2953	1160533	100	209	762
2954	1160653	359	191	748
2955	1161072	917	264	655
2956	1162009	1236	298	655
2957	1163305	439	300	793
2958	1163803	319	258	793
2959	1164142	279	229	804
2960	1164441	359	306	807
2961	1164820	798	220	818
2962	1165637	239	221	818
2963	1165896	239	241	813
2964	1166395	379	284	817
2965	1166834	877	248	807
2966	1167731	538	302	840
2967	1168289	219	352	844
2968	1168528	299	291	811
2969	1168907	478	271	807
2970	1169406	478	367	829
2971	1169904	359	373	888
2972	1170322	239	404	883
2973	1170582	279	486	896
2974	1170881	179	294	879
2975	1171200	120	299	809
2976	1171339	239	317	787
2977	1171618	279	315	946
2978	1171918	239	342	786
2979	1172236	180	316	790
2980	1172436	120	313	782
2981	1172596	100	372	787
2982	1172715	100	376	799
2983	1172835	518	312	882
2984	1173433	139	306	657
2985	1173592	359	310	692
2986	1173971	100	280	578
2987	1174190	299	245	521
2988	1174510	419	245	531
2989	1174988	100	270	593
2990	1175187	140	273	616
2991	1175825	180	289	791
2992	1176045	1156	267	662
2993	1177360	359	327	665
2994	1177739	259	305	655
2995	1178138	160	250	531
2996	1178318	140	278	534
2997	1178477	379	361	525
2998	1178916	120	427	536
2999	1179115	279	137	495
3000	1179414	239	108	489
3001	1179673	160	246	474
3002	1179853	339	323	468
3003	1180231	259	186	510
3004	1180610	100	125	560
3005	1180810	140	174	654
3006	1180969	738	148	636
3007	1181906	319	168	648
3008	1182245	199	147	666
3009	1182464	319	255	682
3010	1182804	179	295	674
3011	1183102	618	261	667
3012	1183800	140	260	649
3013	1183960	319	299	637
3014	1184398	179	287	645
3015	1184757	179	206	310
3016	1184977	199	110	276
3017	1185415	120	289	735
3018	1186312	140	822	623
3019	1186612	100	835	725
3020	1186731	139	840	733
3021	1186911	259	825	502
3022	1187190	359	824	469
3023	1187927	778	289	246
3024	1188745	259	93	246
3025	1189044	179	289	221
3026	1189243	479	291	171
3027	1189742	259	202	160
3028	1190021	179	249	162
3029	1190260	239	372	154
3030	1190559	279	487	170
3031	1190858	140	552	176
3032	1191018	339	603	171
3033	1191376	139	651	167
3034	1191536	279	709	168
3035	1191895	120	129	213
3036	1192034	299	85	199
3037	1192413	379	276	239
3038	1192812	399	285	185
3039	1193330	977	279	251
3040	1194387	279	280	727
3041	1194886	219	263	801
3042	1195125	319	270	781
3043	1195544	279	304	674
3044	1195882	160	386	666
3045	1196122	100	302	674
3046	1196261	140	307	675
3047	1196421	180	259	665
3048	1197039	159	831	482
3049	1197278	219	853	594
3050	1197517	179	857	592
3051	1197717	359	1030	571
3052	1198096	239	1026	628
3053	1198594	140	444	280
3054	1198793	439	288	234
3055	1199252	239	261	241
3056	1199611	100	902	742
3057	1199730	259	837	743
3058	1200030	139	1101	755
3059	1200209	219	403	249
3060	1200448	119	483	246
3061	1200588	678	284	251
3062	1201305	299	471	249
3063	1201664	159	264	239
3064	1202003	100	967	706
3065	1202183	140	1104	779
3066	1202442	239	851	754
3067	1202841	179	1073	788
3068	1203040	279	1129	758
3069	1203339	179	890	559
3070	1203538	239	1033	562
3071	1203937	339	809	489
3072	1204296	1017	795	490
